Display Order Code,Item SKU Code,Channel Name,Sale Order Status,Sale Order Item Status,Shipping Package Creation Date,Shipping Package Status Code,Created,Channel Shipping
91012668797,307,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668797,70,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668798,13,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668798,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668803,68,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668803,39,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668809,221,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668809,221,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668814,304,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668814,70,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668817,289,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668817,7,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668826,51,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668826,51,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668826,113,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668826,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668826,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668851,167,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668851,167,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668865,54,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668866,289,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668866,70,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668868,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668868,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668868,65,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668868,167,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668876,13,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668876,89,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668908,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668908,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668908,195,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668909,204,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668909,204,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668929,303,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668929,129,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668932,194,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668932,262,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668947,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668947,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668947,125,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668947,72,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668957,289,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668957,98,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668960,158,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668960,158,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668961,51,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668961,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668961,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668961,5,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 08:32,FALSE
91012668277,79,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:33,CREATED,12-01-2023 09:01,FALSE
91012668277,61,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:33,CREATED,12-01-2023 09:01,FALSE
91012668684,357,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012668684,31,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012668684,273,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012668685,10,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012668685,65,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012668977,73,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012668977,289,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669001,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669001,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669005,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669005,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669005,207,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669019,302,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669019,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669019,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669019,27,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669026,39,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669026,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669029,110,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669029,112,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669042,167,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669042,182,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669047,347,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669047,347,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669048,100,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669048,151,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669056,132,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669056,33,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669056,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669056,366,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669065,26,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669071,108,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669071,42,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669089,100,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669089,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669089,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669089,254,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669091,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669091,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669091,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669091,41,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,55,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,157,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,289,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,187,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,82,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,123,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,120,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,106,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,341,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,240,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669095,263,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669099,37,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669099,125,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:01,FALSE
91012669103,357,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669103,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669103,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669103,37,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669113,108,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669113,89,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669135,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669135,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669135,179,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669145,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669145,12,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669145,114,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669145,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669154,112,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669154,112,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,37,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,37,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,114,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,81,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,81,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,297,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669166,297,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669170,69,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669170,114,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669170,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669170,74,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669171,30,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669171,5,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669185,4,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669185,82,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669185,65,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669201,267,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669201,211,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669202,65,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669202,54,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669218,56,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669218,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669218,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669219,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669219,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669219,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669219,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669219,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669219,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669224,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669224,98,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669224,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669224,5,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669235,14,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669235,307,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669235,114,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669235,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669238,30,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669238,5,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669244,34,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669244,210,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669245,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669245,74,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669247,51,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669247,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669247,9,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669247,5,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669254,45,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669254,210,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669259,197,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669259,197,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669262,30,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669262,30,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669262,30,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669262,14,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669262,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669262,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669265,13,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669265,13,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669265,14,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669265,14,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669265,114,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669265,24,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669269,71,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669269,3,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669276,8,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669276,206,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669280,30,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669280,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669280,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669280,150,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669293,186,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669293,228,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669295,29,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669295,29,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669295,41,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669295,41,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669297,76,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669297,76,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669297,76,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669297,76,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669301,13,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669301,289,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669301,187,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669301,98,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669301,141,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669301,173,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669309,56,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669309,19,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669309,15,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669309,262,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669318,79,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
91012669318,79,MamaEarth-Production,PROCESSING,FULFILLABLE,12-01-2023 10:34,CREATED,12-01-2023 09:02,FALSE
